edge_id,from_node_id,to_node_id,from_grid_id,to_grid_id,distance_m,azimuth_deg,orientation_deg,direction_bin,interval_fit,from_shuseki_count,to_shuseki_count
E318,G90870,G95493,90870,95493,44.721359549995796,243.43494882292202,63.434948822922024,45,0.41114561800016813,1,1
E319,G90870,G97666,90870,97666,40,270,90,90,0.6,1,2
E320,G90870,G98057,90870,98057,30,270,90,90,1,1,1
E321,G90870,G98729,90870,98729,31.622776601683793,288.434948822922,108.43494882292202,90,0.9350889359326483,1,1
E322,G90870,G98919,90870,98919,41.23105625617661,284.03624346792645,104.03624346792645,90,0.5507577497529357,1,1
E323,G90870,G99269,90870,99269,40,270,90,90,0.6,1,1
E324,G90870,G99283,90870,99283,44.721359549995796,296.565051177078,116.56505117707798,112.5,0.41114561800016813,1,1
E325,G90870,G99531,90870,99531,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,1,1
E326,G90870,G100171,90870,100171,42.42640687119285,315,135,135,0.5029437251522859,1,1
E327,G90870,G100485,90870,100485,44.721359549995796,296.565051177078,116.56505117707798,112.5,0.41114561800016813,1,1
E328,G91153,G91504,91153,91504,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E329,G91153,G91505,91153,91505,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,1
E330,G91153,G91529,91153,91529,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E331,G91153,G91654,91153,91654,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E332,G91153,G91841,91153,91841,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E333,G91153,G91871,91153,91871,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E334,G91153,G91874,91153,91874,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E335,G91153,G92175,91153,92175,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E336,G91153,G92178,91153,92178,28.284271247461902,225,45,45,0.9313708498984761,1,2
E337,G91153,G92206,91153,92206,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E338,G91153,G93244,91153,93244,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,2
E339,G91153,G93526,91153,93526,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E340,G91153,G93531,91153,93531,42.42640687119285,225,45,45,0.5029437251522859,1,1
E341,G91153,G94168,91153,94168,42.42640687119285,225,45,45,0.5029437251522859,1,1
E342,G91153,G94181,91153,94181,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E343,G91153,G94193,91153,94193,28.284271247461902,225,45,45,0.9313708498984761,1,1
E344,G91153,G95127,91153,95127,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,1,1
E345,G91153,G95140,91153,95140,42.42640687119285,225,45,45,0.5029437251522859,1,1
E346,G91153,G95463,91153,95463,42.42640687119285,225,45,45,0.5029437251522859,1,1
E347,G91153,G97666,91153,97666,41.23105625617661,255.9637565320735,75.96375653207349,67.5,0.5507577497529357,1,2
E348,G91153,G98057,91153,98057,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E349,G91153,G98729,91153,98729,30,270,90,90,1,1,1
E350,G91153,G98919,91153,98919,40,270,90,90,0.6,1,1
E351,G91153,G99269,91153,99269,41.23105625617661,255.9637565320735,75.96375653207349,67.5,0.5507577497529357,1,1
E352,G91153,G99283,91153,99283,41.23105625617661,284.03624346792645,104.03624346792645,90,0.5507577497529357,1,1
E353,G91153,G99531,91153,99531,31.622776601683793,288.434948822922,108.43494882292202,90,0.9350889359326483,1,1
E354,G91153,G100171,91153,100171,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,1,1
E355,G91153,G100222,91153,100222,44.721359549995796,296.565051177078,116.56505117707798,112.5,0.41114561800016813,1,1
E356,G91153,G100485,91153,100485,41.23105625617661,284.03624346792645,104.03624346792645,90,0.5507577497529357,1,1
E357,G91187,G91504,91187,91504,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,1
E358,G91187,G91505,91187,91505,40,180,0,0,0.6,1,1
E359,G91187,G91529,91187,91529,30,180,0,0,1,1,1
E360,G91187,G91654,91187,91654,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E361,G91187,G91841,91187,91841,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,1
E362,G91187,G91871,91187,91871,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E363,G91187,G91874,91187,91874,30,180,0,0,1,1,1
E364,G91187,G92175,91187,92175,20,180,0,0,0.6,1,1
E365,G91187,G92178,91187,92178,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,2
E366,G91187,G92206,91187,92206,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E367,G91187,G93243,91187,93243,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E368,G91187,G93244,91187,93244,41.23105625617661,194.03624346792648,14.036243467926482,0,0.5507577497529357,1,2
E369,G91187,G93526,91187,93526,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E370,G91187,G93531,91187,93531,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E371,G91187,G93568,91187,93568,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E372,G91187,G94168,91187,94168,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E373,G91187,G94181,91187,94181,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,1,1
E374,G91187,G94193,91187,94193,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,1,1
E375,G91187,G95127,91187,95127,28.284271247461902,225,45,45,0.9313708498984761,1,1
E376,G91187,G95140,91187,95140,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E377,G91187,G95448,91187,95448,44.721359549995796,206.56505117707798,26.565051177077976,22.5,0.41114561800016813,1,1
E378,G91187,G95463,91187,95463,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,1,1
E379,G91187,G95493,91187,95493,42.42640687119285,225,45,45,0.5029437251522859,1,1
E380,G91187,G97666,91187,97666,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,2
E381,G91187,G98057,91187,98057,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,1,1
E382,G91187,G98729,91187,98729,20,270,90,90,0.6,1,1
E383,G91187,G98919,91187,98919,30,270,90,90,1,1,1
E384,G91187,G99269,91187,99269,31.622776601683793,251.56505117707798,71.56505117707798,67.5,0.9350889359326483,1,1
E385,G91187,G99283,91187,99283,31.622776601683793,288.434948822922,108.43494882292202,90,0.9350889359326483,1,1
E386,G91187,G99531,91187,99531,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,1,1
E387,G91187,G100171,91187,100171,28.284271247461902,315,135,135,0.9313708498984761,1,1
E388,G91187,G100222,91187,100222,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,1,1
E389,G91187,G100485,91187,100485,31.622776601683793,288.434948822922,108.43494882292202,90,0.9350889359326483,1,1
E390,G91187,G103903,91187,103903,41.23105625617661,255.9637565320735,75.96375653207349,67.5,0.5507577497529357,1,2
E391,G91187,G103914,91187,103914,40,270,90,90,0.6,1,1
E392,G91187,G104195,91187,104195,41.23105625617661,284.03624346792645,104.03624346792645,90,0.5507577497529357,1,1
E393,G91187,G104198,91187,104198,44.721359549995796,296.565051177078,116.56505117707798,112.5,0.41114561800016813,1,1
E394,G91203,G91504,91203,91504,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,1
E395,G91203,G91505,91203,91505,30,180,0,0,1,2,1
E396,G91203,G91529,91203,91529,20,180,0,0,0.6,2,1
E397,G91203,G91654,91203,91654,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E398,G91203,G91841,91203,91841,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,1
E399,G91203,G91871,91203,91871,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E400,G91203,G91874,91203,91874,20,180,0,0,0.6,2,1
E401,G91203,G92206,91203,92206,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E402,G91203,G93243,91203,93243,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,2,1
E403,G91203,G93244,91203,93244,31.622776601683793,198.43494882292202,18.434948822922024,0,0.9350889359326483,2,2
E404,G91203,G93526,91203,93526,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E405,G91203,G93531,91203,93531,28.284271247461902,225,45,45,0.9313708498984761,2,1
E406,G91203,G93568,91203,93568,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,2,1
E407,G91203,G94168,91203,94168,28.284271247461902,225,45,45,0.9313708498984761,2,1
E408,G91203,G94181,91203,94181,22.360679774997898,206.56505117707798,26.565051177077976,22.5,0.6944271909999159,2,1
E409,G91203,G95127,91203,95127,22.360679774997898,243.43494882292202,63.434948822922024,45,0.6944271909999159,2,1
E410,G91203,G95140,91203,95140,28.284271247461902,225,45,45,0.9313708498984761,2,1
E411,G91203,G95198,91203,95198,42.42640687119285,225,45,45,0.5029437251522859,2,1
E412,G91203,G95448,91203,95448,36.05551275463989,213.69006752597977,33.69006752597977,22.5,0.75777948981440435,2,1
E413,G91203,G95463,91203,95463,28.284271247461902,225,45,45,0.9313708498984761,2,1
E414,G91203,G95493,91203,95493,36.05551275463989,236.30993247402023,56.30993247402023,45,0.75777948981440435,2,1
E415,G91203,G95494,91203,95494,42.42640687119285,225,45,45,0.5029437251522859,2,1
E416,G91203,G97666,91203,97666,30,270,90,90,1,2,2
E417,G91203,G98057,91203,98057,20,270,90,90,0.6,2,1
E418,G91203,G98729,91203,98729,22.360679774997898,296.565051177078,116.56505117707798,112.5,0.6944271909999159,2,1
E419,G91203,G98919,91203,98919,31.622776601683793,288.434948822922,108.43494882292202,90,0.9350889359326483,2,1
E420,G91203,G99269,91203,99269,30,270,90,90,1,2,1
E421,G91203,G99283,91203,99283,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,2,1
E422,G91203,G99531,91203,99531,28.284271247461902,315,135,135,0.9313708498984761,2,1
E423,G91203,G100171,91203,100171,36.05551275463989,326.30993247402023,146.30993247402023,135,0.75777948981440435,2,1
E424,G91203,G100222,91203,100222,42.42640687119285,315,135,135,0.5029437251522859,2,1
E425,G91203,G100485,91203,100485,36.05551275463989,303.69006752597977,123.69006752597977,112.5,0.75777948981440435,2,1
E426,G91203,G103903,91203,103903,40,270,90,90,0.6,2,2
E427,G91203,G103914,91203,103914,41.23105625617661,284.03624346792645,104.03624346792645,90,0.5507577497529357,2,1
