group_id_1,group_id_2,n_dwellings_1,n_dwellings_2,interim_group_type_1,interim_group_type_2,centroid_distance_m,both_linkable_size,at_least_one_dense,centroid_preselect,pair_size_score_pre,evaluate_pair,evaluate_order,detailed_evaluation_selected,pair_generation_method
N253,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,910.9339375292775,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,910.9402169470447,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N294,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,910.963675653265,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,911.406068022647,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N347,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,911.5542651925446,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N103,N316,1,1,small_or_isolated_candidate,small_or_isolated_candidate,911.5652084969054,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N29,N340,1,1,small_or_isolated_candidate,small_or_isolated_candidate,911.715662188718,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N348,1,1,small_or_isolated_candidate,small_or_isolated_candidate,912.0881275308587,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N242,N322,1,1,small_or_isolated_candidate,small_or_isolated_candidate,912.2745146034989,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N294,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,912.6509027485815,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N288,N331,1,1,small_or_isolated_candidate,small_or_isolated_candidate,912.710645625633,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N336,1,1,small_or_isolated_candidate,small_or_isolated_candidate,912.7343321864616,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N288,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.0143858301554,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N294,N331,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.4277766864326,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N347,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.7408951660208,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N324,N351,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.7445862424356,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N335,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.7601861161353,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N239,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.7632769585715,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.8561978425579,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N316,N318,1,1,small_or_isolated_candidate,small_or_isolated_candidate,913.9901561542505,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,914.0538781888283,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,914.8124222920699,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N126,N340,1,1,small_or_isolated_candidate,small_or_isolated_candidate,915.1876476718381,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N77,1,1,small_or_isolated_candidate,small_or_isolated_candidate,915.294506287416,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N120,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,915.6337805829648,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N293,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,916.111161058658,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,916.1430853925074,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N232,N315,1,1,small_or_isolated_candidate,small_or_isolated_candidate,916.4540414876803,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,916.9788294490745,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,916.9908997672321,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N333,N334,1,1,small_or_isolated_candidate,small_or_isolated_candidate,917.2657161627384,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,917.4420502698457,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N337,1,1,small_or_isolated_candidate,small_or_isolated_candidate,918.221707844941,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N158,N347,1,1,small_or_isolated_candidate,small_or_isolated_candidate,918.5962277727605,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N247,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,918.8237403732074,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,919.3347177925461,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N295,N334,1,1,small_or_isolated_candidate,small_or_isolated_candidate,919.6914784506375,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N297,1,1,small_or_isolated_candidate,small_or_isolated_candidate,919.9044090673011,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N336,N358,1,1,small_or_isolated_candidate,small_or_isolated_candidate,920.1652385854632,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N119,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,920.4545233269563,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N186,N224,1,1,small_or_isolated_candidate,small_or_isolated_candidate,920.6713718636602,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N338,1,1,small_or_isolated_candidate,small_or_isolated_candidate,920.8838300780073,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N103,N347,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.0493569897366,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.1484767821272,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.2996557278751,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N347,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.4221756414623,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N346,N358,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.5757389370364,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N336,N359,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.6391379768615,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.6513358827203,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,921.8977074480969,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N240,1,1,small_or_isolated_candidate,small_or_isolated_candidate,922.4577431426543,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,922.4802187918203,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N185,N224,1,1,small_or_isolated_candidate,small_or_isolated_candidate,922.527153795347,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,922.6015115628619,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N77,1,1,small_or_isolated_candidate,small_or_isolated_candidate,922.7662887922169,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N121,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,922.7959483712413,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N339,N76,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.1407728558534,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N314,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.2067323986001,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N252,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.3240767677014,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N346,N359,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.5490415506541,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N186,N223,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.6720643263174,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N335,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.773245056542,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N183,N339,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.8869633799677,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N186,N226,1,1,small_or_isolated_candidate,small_or_isolated_candidate,923.8880282054255,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N297,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,924.7129913790309,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,924.7945567767591,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N335,N77,1,1,small_or_isolated_candidate,small_or_isolated_candidate,924.889184645836,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,924.8945792617728,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N335,1,1,small_or_isolated_candidate,small_or_isolated_candidate,924.9335267033832,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,924.9920425149862,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,925.3267460401962,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,925.3762966107386,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N185,N223,1,1,small_or_isolated_candidate,small_or_isolated_candidate,925.5368772604677,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N185,N226,1,1,small_or_isolated_candidate,small_or_isolated_candidate,925.7243208401513,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N184,N232,1,1,small_or_isolated_candidate,small_or_isolated_candidate,926.1302357861348,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N246,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,926.2877843793522,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N268,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,926.3724473266502,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N243,1,1,small_or_isolated_candidate,small_or_isolated_candidate,927.1095033780192,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,927.2172794092955,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,927.3243833776882,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,927.3681300881627,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N305,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,927.6426445748322,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N286,N361,1,1,small_or_isolated_candidate,small_or_isolated_candidate,927.86877300194,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N120,N331,1,1,small_or_isolated_candidate,small_or_isolated_candidate,928.6835260746429,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N269,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,928.7580729122878,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,928.9072198593817,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N270,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,928.9197938138823,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N230,1,1,small_or_isolated_candidate,small_or_isolated_candidate,929.1121053483477,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N242,N334,1,1,small_or_isolated_candidate,small_or_isolated_candidate,929.2900855858579,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N267,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,929.4738074031495,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N239,N315,1,1,small_or_isolated_candidate,small_or_isolated_candidate,929.4771400837565,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N80,1,1,small_or_isolated_candidate,small_or_isolated_candidate,929.487424401282,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,929.8809437854165,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N77,1,1,small_or_isolated_candidate,small_or_isolated_candidate,930.2831488225328,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N313,1,1,small_or_isolated_candidate,small_or_isolated_candidate,930.6231186830531,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N120,N339,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.0090194650539,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N297,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.0591271520558,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.0862096914477,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N251,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.2517485294469,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N347,N358,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.4256802736008,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.5099121082179,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N179,N304,1,1,small_or_isolated_candidate,small_or_isolated_candidate,931.5849662786803,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,932.1924156887064,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,932.2310359073913,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N207,N239,1,1,small_or_isolated_candidate,small_or_isolated_candidate,932.4953643303575,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N305,1,1,small_or_isolated_candidate,small_or_isolated_candidate,932.8890642158096,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N77,1,1,small_or_isolated_candidate,small_or_isolated_candidate,932.9163868971816,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N347,N359,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.0933363449105,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N244,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.1918558902007,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N241,N334,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.3075668810118,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N155,N243,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.3298123523487,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N257,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.3421578154464,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N89,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.4187176176054,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N119,N331,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.4859721565582,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N252,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.5592509422439,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N258,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.7456080464992,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N249,N316,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.7515931335954,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N314,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.7856312870211,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N346,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,933.8818880554869,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N29,N321,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.0991530360664,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N337,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.1450810099184,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N346,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.2720332256996,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N206,N239,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.3484793419581,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N254,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.3972708856586,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N314,N77,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.4315409614455,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N248,N361,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.5721761260012,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N100,N316,1,1,small_or_isolated_candidate,small_or_isolated_candidate,934.6103262656279,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N200,N317,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.4229737359124,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N261,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.5732610570645,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N121,N325,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.5872770743808,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N173,N314,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.6960748081693,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N119,N339,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.7341211247483,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.7488490864395,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N248,N350,1,1,small_or_isolated_candidate,small_or_isolated_candidate,935.9335622852104,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N21,N338,1,1,small_or_isolated_candidate,small_or_isolated_candidate,936.6100667066045,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N294,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,936.7547816449361,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N303,N318,1,1,small_or_isolated_candidate,small_or_isolated_candidate,936.9526354134202,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N288,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.1934234087189,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N103,N297,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.2214469417784,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N336,N88,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.583490225836,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N336,N81,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.6668806963957,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N255,N332,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.7414161113876,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N158,N297,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.815981513166,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N253,N333,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.8426553809645,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N337,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.9953394491362,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N87,1,1,small_or_isolated_candidate,small_or_isolated_candidate,937.9983396174783,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N150,N315,1,1,small_or_isolated_candidate,small_or_isolated_candidate,938.1785905298095,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N243,N334,1,1,small_or_isolated_candidate,small_or_isolated_candidate,938.2078284938214,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N302,N318,1,1,small_or_isolated_candidate,small_or_isolated_candidate,938.299963404333,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N183,N336,1,1,small_or_isolated_candidate,small_or_isolated_candidate,938.6668957022115,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N316,N358,1,1,small_or_isolated_candidate,small_or_isolated_candidate,938.80420660103,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N313,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,938.8982524663602,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N245,N349,1,1,small_or_isolated_candidate,small_or_isolated_candidate,939.1764023530679,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N184,N224,1,1,small_or_isolated_candidate,small_or_isolated_candidate,939.481536382513,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N246,N361,1,1,small_or_isolated_candidate,small_or_isolated_candidate,939.7742558815312,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N346,N82,1,1,small_or_isolated_candidate,small_or_isolated_candidate,939.8166482444408,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N338,N86,1,1,small_or_isolated_candidate,small_or_isolated_candidate,940.2477715128782,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N251,N324,1,1,small_or_isolated_candidate,small_or_isolated_candidate,940.7640898328698,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N336,N76,1,1,small_or_isolated_candidate,small_or_isolated_candidate,940.984973256344,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N304,N79,1,1,small_or_isolated_candidate,small_or_isolated_candidate,941.7691953361203,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N313,N78,1,1,small_or_isolated_candidate,small_or_isolated_candidate,941.8241968205364,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N333,N351,1,1,small_or_isolated_candidate,small_or_isolated_candidate,942.0181532310792,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N183,N346,1,1,small_or_isolated_candidate,small_or_isolated_candidate,942.242997768284,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N154,N243,1,1,small_or_isolated_candidate,small_or_isolated_candidate,942.490411996306,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N184,N223,1,1,small_or_isolated_candidate,small_or_isolated_candidate,942.5314889482997,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N184,N226,1,1,small_or_isolated_candidate,small_or_isolated_candidate,942.5846268167172,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
N174,N340,1,1,small_or_isolated_candidate,small_or_isolated_candidate,942.7153978500228,FALSE,FALSE,FALSE,0.2,FALSE,NA,FALSE,all_pairs_combn
